Student,Gender,Beginner,Expert,Intermediate,No response,Novice,Proficient,Week 1 quiz,Week 2 quiz,Week 3 quiz,Week 4 quiz,Week 5 quiz,Week 6 quiz,Week 7 quiz,Week 8 quiz,Week 9 quiz,Week 10 quiz,Week 11 quiz,Week 12 quiz,Week 13 quiz,Week 14 quiz,Week 15 quiz,Week 16 quiz,Week 1 homework,Week 2 homework,Week 3 homework,Week 4 homework,Week 5 homework,Week 7 homework,Week 8 homework,Week 9 homework,Week 10 homework,Week 11 homework,Week 13 homework,Week 14 homework,Week 15 homework,Week 1 quiz first score,Week 2 quiz first score,Week 3 quiz first score,Week 4 quiz first score,Week 5 quiz first score,Week 6 quiz first score,Week 7 quiz first score,Week 8 quiz first score,Week 9 quiz first score,Week 10 quiz first score,Week 11 quiz first score,Week 12 quiz first score,Week 13 quiz first score,Week 14 quiz first score,Week 15 quiz first score,Week 16 quiz first score,Week 1 hw first score,Week 2 hw first score,Week 3 hw first score,Week 4 hw first score,Week 5 hw first score,Week 7 hw first score,Week 8 hw first score,Week 9 hw first score,Week 10 hw first score,Week 11 hw first score,Week 13 hw first score,Week 14 hw first score,Week 15 hw first score,Week 1 quiz final score,Week 2 quiz final score,Week 3 quiz final score,Week 4 quiz final score,Week 5 quiz final score,Week 6 quiz final score,Week 7 quiz final score,Week 8 quiz final score,Week 9 quiz final score,Week 10 quiz final score,Week 11 quiz final score,Week 12 quiz final score,Week 13 quiz final score,Week 14 quiz final score,Week 15 quiz final score,Week 16 quiz final score,Week 1 hw final score,Week 2 hw final score,Week 3 hw final score,Week 4 hw final score,Week 5 hw final score,Week 7 hw final score,Week 8 hw final score,Week 9 hw final score,Week 10 hw final score,Week 11 hw final score,Week 13 hw final score,Week 14 hw final score,Week 15 hw final score,Week 1 quiz n sub before dl,Week 2 quiz n sub before dl,Week 3 quiz n sub before dl,Week 4 quiz n sub before dl,Week 5 quiz n sub before dl,Week 6 quiz n sub before dl,Week 7 quiz n sub before dl,Week 8 quiz n sub before dl,Week 9 quiz n sub before dl,Week 10 quiz n sub before dl,Week 11 quiz n sub before dl,Week 12 quiz n sub before dl,Week 13 quiz n sub before dl,Week 14 quiz n sub before dl,Week 15 quiz n sub before dl,Week 16 quiz n sub before dl,Week 1 hw n sub before dl,Week 2 hw n sub before dl,Week 3 hw n sub before dl,Week 4 hw n sub before dl,Week 5 hw n sub before dl,Week 7 hw n sub before dl,Week 8 hw n sub before dl,Week 9 hw n sub before dl,Week 10 hw n sub before dl,Week 11 hw n sub before dl,Week 13 hw n sub before dl,Week 14 hw n sub before dl,Week 15 hw n sub before dl,Week 1 quiz n sub after dl,Week 2 quiz n sub after dl,Week 3 quiz n sub after dl,Week 4 quiz n sub after dl,Week 5 quiz n sub after dl,Week 6 quiz n sub after dl,Week 7 quiz n sub after dl,Week 8 quiz n sub after dl,Week 9 quiz n sub after dl,Week 10 quiz n sub after dl,Week 11 quiz n sub after dl,Week 12 quiz n sub after dl,Week 13 quiz n sub after dl,Week 14 quiz n sub after dl,Week 15 quiz n sub after dl,Week 16 quiz n sub after dl,Week 1 hw n sub after dl,Week 2 hw n sub after dl,Week 3 hw n sub after dl,Week 4 hw n sub after dl,Week 5 hw n sub after dl,Week 7 hw n sub after dl,Week 8 hw n sub after dl,Week 9 hw n sub after dl,Week 10 hw n sub after dl,Week 11 hw n sub after dl,Week 13 hw n sub after dl,Week 14 hw n sub after dl,Week 15 hw n sub after dl,Week 1 quiz first sub,Week 2 quiz first sub,Week 3 quiz first sub,Week 4 quiz first sub,Week 5 quiz first sub,Week 6 quiz first sub,Week 7 quiz first sub,Week 8 quiz first sub,Week 9 quiz first sub,Week 10 quiz first sub,Week 11 quiz first sub,Week 12 quiz first sub,Week 13 quiz first sub,Week 14 quiz first sub,Week 15 quiz first sub,Week 16 quiz first sub,Week 1 hw first sub,Week 2 hw first sub,Week 3 hw first sub,Week 4 hw first sub,Week 5 hw first sub,Week 7 hw first sub,Week 8 hw first sub,Week 9 hw first sub,Week 10 hw first sub,Week 11 hw first sub,Week 13 hw first sub,Week 14 hw first sub,Week 15 hw first sub,Week 1 quiz last sub,Week 2 quiz last sub,Week 3 quiz last sub,Week 4 quiz last sub,Week 5 quiz last sub,Week 6 quiz last sub,Week 7 quiz last sub,Week 8 quiz last sub,Week 9 quiz last sub,Week 10 quiz last sub,Week 11 quiz last sub,Week 12 quiz last sub,Week 13 quiz last sub,Week 14 quiz last sub,Week 15 quiz last sub,Week 16 quiz last sub,Week 1 hw last sub,Week 2 hw last sub,Week 3 hw last sub,Week 4 hw last sub,Week 5 hw last sub,Week 7 hw last sub,Week 8 hw last sub,Week 9 hw last sub,Week 10 hw last sub,Week 11 hw last sub,Week 13 hw last sub,Week 14 hw last sub,Week 15 hw last sub,Score,Grade
S296,0,0,0,0,1,0,0,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,0,0,1,1,1,6,13,1,4,4,0,8,0,0.94,0.92,0.86,0.9,0.0,0.0,1.0,0.86,0.66,0.96,0.94,1.0,0.9,0.52,0.0,0.0,0.52,1.0,0.96,0.46,0.0,0.8,0.76,1.0,0.0,0.3,0.88,0.0,0.0,1.0,0.86,1.0,0.9,0.64,0.9,1.0,0.9,0.72,0.0,0.0,0.92,0.72,0.78,0.88,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.88,1.0,1.0,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,0,0,1,1,1,6,13,1,4,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.845,8.339166666666667,10.1475,8.178611111111111,15.160555555555556,13.5825,9.77,11.225833333333334,14.849722222222223,7.107777777777778,15.808055555555555,8.87861111111111,8.537777777777778,10.203611111111112,15.468333333333334,13.271944444444445,-24.0,-24.0,10.15611111111111,6.7811111111111115,9.629444444444445,9.261666666666667,9.510277777777778,9.861666666666666,6.15,13.222222222222221,-24.0,7.764166666666667,-24.0,4.623611111111111,8.089444444444444,10.1475,8.178611111111111,14.713611111111112,13.5825,9.77,10.998611111111112,13.671666666666667,7.107777777777778,15.808055555555555,8.87861111111111,8.537777777777778,10.203611111111112,15.468333333333334,13.271944444444445,-24.0,-24.0,10.15611111111111,6.7811111111111115,9.629444444444445,8.305277777777778,6.697777777777778,9.861666666666666,5.1305555555555555,13.075555555555555,-24.0,7.411666666666667,-24.0,92.25,A
S406,1,0,0,1,0,0,0,2,5,5,2,3,3,1,2,4,3,2,1,3,3,4,1,5,3,9,11,8,4,15,2,5,11,2,20,16,0.0,0.8,0.82,0.86,0.8,0.9,1.0,0.9,0.76,0.96,0.96,0.98,0.84,0.76,0.9,0.0,1.0,1.0,0.0,0.84,0.36,0.42,0.76,0.82,0.94,0.76,0.88,0.76,0.34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92,0.92,0.96,0.9,0.86,1.0,0.88,0.86,1.0,1.0,1.0,1.0,1.0,1.0,0.14,0.46,1.0,1.0,1.0,1.0,1.0,2,5,5,2,3,3,1,2,4,3,2,1,3,3,4,1,5,3,9,11,8,4,15,2,5,11,2,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.32833333333335,152.12277777777777,81.41083333333333,127.69666666666667,83.99638888888889,112.89333333333333,92.20333333333333,104.39027777777778,131.36777777777777,60.056111111111115,79.62388888888889,38.007777777777775,38.06722222222222,59.22222222222222,80.4,110.72277777777778,130.56972222222223,152.23805555555555,155.44833333333332,128.98666666666668,131.1136111111111,112.68805555555555,57.7625,130.29333333333332,108.74888888888889,131.67361111111111,57.49472222222222,110.9263888888889,130.84,2.819166666666667,9.511388888888888,38.150555555555556,107.99861111111112,58.40027777777778,11.734444444444444,92.20333333333333,39.126666666666665,10.631388888888889,8.423055555555555,14.881666666666666,38.007777777777775,16.43861111111111,58.685,62.20916666666667,110.72277777777778,127.55805555555555,152.1888888888889,7.635277777777778,127.75305555555556,114.2375,112.56944444444444,44.96805555555556,129.8136111111111,107.04194444444444,130.06527777777777,57.35111111111111,107.68472222222222,57.07611111111111,98.5,A
S360,1,0,0,0,0,1,0,1,1,4,4,2,1,0,0,0,0,0,0,0,0,0,0,1,5,7,1,1,0,0,0,0,0,0,0,0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.8,0.76,0.58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24,0.0,0.0,1.0,0.98,1.0,1.0,0.98,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,4,2,1,0,0,0,0,0,0,0,0,0,0,1,5,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.29027777777777,9.985277777777778,13.118055555555555,44.825,15.82611111111111,19.754722222222224,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,103.48583333333333,10.073055555555555,33.99055555555555,10.369722222222222,10.88861111111111,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,104.29027777777777,9.985277777777778,12.229166666666666,22.95888888888889,15.511666666666667,19.754722222222224,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,103.48583333333333,8.364444444444445,10.215555555555556,10.369722222222222,10.88861111111111,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,5.61,F
S251,0,0,0,0,0,1,0,3,6,5,4,4,2,2,3,2,1,1,2,2,3,2,2,1,1,2,1,1,1,1,1,1,3,1,1,3,0.86,0.76,0.66,0.7,0.9,0.72,0.98,0.8,0.98,0.98,0.98,0.68,0.0,0.98,0.82,0.76,0.52,0.86,0.72,0.76,0.64,0.42,0.62,0.64,0.78,0.7,0.0,0.76,0.68,1.0,1.0,1.0,0.9,0.78,0.74,0.7,0.72,0.76,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.94,0.88,0.42,1.0,1.0,1.0,1.0,0.5,1.0,3,6,5,4,4,2,2,3,2,1,1,2,2,3,2,2,1,1,2,1,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.465,12.190277777777778,14.405,35.7925,11.568333333333333,36.193333333333335,42.028888888888886,16.41111111111111,117.43916666666667,14.69111111111111,11.336388888888889,14.53,13.595555555555556,37.43416666666667,36.764722222222225,92.59666666666666,29.803333333333335,10.578055555555556,9.6425,15.82611111111111,9.245833333333334,34.93833333333333,9.2575,114.17444444444445,9.65611111111111,0.30277777777777776,9.82,16.612222222222222,17.701666666666668,31.143333333333334,10.006666666666666,9.336388888888889,34.98166666666667,10.949722222222222,35.92666666666667,41.746944444444445,15.5975,116.865,14.69111111111111,11.336388888888889,13.276388888888889,12.259722222222223,36.98388888888889,36.5725,90.71055555555556,29.803333333333335,10.578055555555556,9.372222222222222,15.82611111111111,9.245833333333334,34.93833333333333,9.2575,114.17444444444445,9.65611111111111,0.30277777777777776,9.82,16.612222222222222,17.36,92.59,A
S221,0,0,0,1,0,0,0,2,3,4,1,1,3,1,4,1,2,1,3,0,1,2,2,1,2,3,1,5,7,8,8,2,2,0,3,1,0.86,0.56,0.72,0.8,0.44,0.66,0.0,0.8,0.44,0.94,0.7,0.68,0.44,0.74,0.8,0.0,1.0,0.9,0.52,0.66,0.42,0.84,0.48,0.0,0.0,0.0,0.88,0.38,0.66,1.0,1.0,0.98,1.0,0.86,0.86,0.0,0.86,0.72,0.98,0.9,1.0,0.7,1.0,0.86,0.74,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,3,4,1,1,3,1,4,1,2,1,3,0,1,2,2,1,2,3,1,5,7,8,8,2,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.3047222222222,40.150555555555556,16.885833333333334,38.41444444444444,7.7525,8.246666666666666,12.235,23.286666666666665,5.517777777777778,8.025277777777777,8.286944444444444,8.392777777777777,-24.0,7.121944444444445,8.5325,8.194722222222222,104.31888888888889,15.420833333333333,9.4975,10.728055555555555,3.2841666666666667,7.467777777777778,4.4425,1.6047222222222222,3.4411111111111112,4.715,-24.0,2.6066666666666665,6.558333333333334,125.95472222222222,38.8175,11.860555555555555,38.41444444444444,7.7525,7.2508333333333335,12.235,16.49111111111111,5.517777777777778,7.288055555555555,8.286944444444444,7.874444444444444,-24.0,7.121944444444445,8.349444444444444,7.357777777777778,104.31888888888889,15.326666666666666,7.291111111111111,10.728055555555555,2.8516666666666666,6.745,3.6575,1.298888888888889,3.372777777777778,4.680555555555555,-24.0,2.4669444444444446,6.558333333333334,99.35,A
S226,0,0,0,0,1,0,0,2,3,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0.0,0.64,0.4,0.4,0.78,0.74,0.7,0.72,0.0,0.0,0.98,0.82,0.82,0.84,0.92,0.72,0.0,0.34,0.0,0.7,0.52,0.88,0.42,0.4,0.0,0.0,0.88,0.5,0.34,0.84,0.6,0.54,0.36,0.54,0.0,0.98,0.9,0.98,0.0,0.48,0.28,0.62,0.9,0.4,0.0,0.52,0.9,0.24,0.66,0.52,1.0,0.62,1.0,0.0,0.0,0.88,0.0,0.0,2,3,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.38444444444445,46.10861111111111,61.96111111111111,36.390277777777776,116.49083333333333,11.189444444444444,11.533611111111112,10.632222222222222,110.42666666666666,38.06055555555555,45.4125,85.04916666666666,33.77777777777778,-24.0,88.95861111111111,9.154444444444444,126.85277777777777,-24.0,-24.0,7.537222222222222,34.11805555555556,9.278055555555556,8.061666666666667,11.286388888888888,1.2202777777777778,13.53138888888889,9.97,-24.0,-24.0,128.5,37.159166666666664,61.96111111111111,36.390277777777776,106.86027777777778,11.189444444444444,11.533611111111112,10.632222222222222,110.42666666666666,38.06055555555555,45.4125,85.04916666666666,33.77777777777778,-24.0,88.95861111111111,9.154444444444444,126.85277777777777,-24.0,-24.0,7.537222222222222,34.11805555555556,9.278055555555556,8.061666666666667,11.286388888888888,1.2202777777777778,13.53138888888889,9.97,-24.0,-24.0,17.36,F
S314,1,0,0,0,0,1,0,3,2,4,2,1,2,3,2,2,1,1,1,1,1,2,1,1,0,1,1,0,2,4,3,8,5,1,0,7,0.82,0.68,0.42,0.32,0.4,0.66,0.66,0.9,0.36,0.92,0.0,0.0,0.0,0.0,0.66,1.0,0.52,0.76,0.58,0.42,0.84,0.76,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.88,0.9,0.78,0.86,0.98,0.98,1.0,0.9,0.9,0.9,1.0,0.9,0.86,0.78,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24,0.0,3,2,4,2,1,2,3,2,2,1,1,1,1,1,2,1,1,0,1,1,0,2,4,3,8,5,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5375,1.0069444444444444,4.359444444444445,3.6172222222222223,5.3725,5.653611111111111,3.195,3.6058333333333334,8.270555555555555,7.715277777777778,5.655277777777778,9.486944444444445,6.4575,5.131388888888889,4.2572222222222225,7.344722222222222,1.6716666666666666,-24.0,1.5222222222222221,1.64,-24.0,1.2513888888888889,0.6297222222222222,1.4755555555555555,6.651388888888889,4.817222222222222,5.438611111111111,-24.0,2.2111111111111112,2.07,0.7194444444444444,3.6041666666666665,3.1016666666666666,5.3725,4.74,2.8833333333333333,3.1633333333333336,0.7858333333333334,7.715277777777778,5.655277777777778,9.486944444444445,6.4575,5.131388888888889,4.015,7.344722222222222,1.6716666666666666,-24.0,1.5222222222222221,1.64,-24.0,1.2044444444444444,0.021111111111111112,0.825,6.300833333333333,4.246111111111111,5.438611111111111,-24.0,0.06166666666666667,101.49,A
S428,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,0,0,5,14,9,1,2,0,6,1,1,1,1,3,0,0.68,0.56,0.6,0.26,0.6,0.58,1.0,0.96,0.72,0.98,0.52,0.72,0.5,0.0,0.36,0.0,1.0,0.68,0.56,0.0,0.74,0.92,0.8,0.96,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.06,1.0,1.0,0.1,0.0,0.0,1.0,0.96,0.1,0.4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.84,1,1,0,1,2,1,1,1,1,1,1,1,1,1,0,0,5,14,9,1,2,0,6,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.68472222222222,10.498611111111112,-24.0,47.35444444444445,115.0038888888889,10.605833333333333,47.590555555555554,40.59027777777778,10.174722222222222,62.3075,19.51361111111111,9.779722222222222,15.947222222222223,12.938611111111111,-24.0,-24.0,84.77027777777778,9.594444444444445,15.01361111111111,17.44638888888889,17.384166666666665,-24.0,38.68666666666667,10.198611111111111,12.138333333333334,17.595277777777778,11.301944444444445,12.437777777777777,-24.0,84.68472222222222,10.498611111111112,-24.0,47.35444444444445,114.7775,10.605833333333333,47.590555555555554,40.59027777777778,10.174722222222222,62.3075,19.51361111111111,9.779722222222222,15.947222222222223,12.938611111111111,-24.0,-24.0,84.71333333333334,9.089444444444444,14.759166666666667,17.44638888888889,17.35472222222222,-24.0,38.435,10.198611111111111,12.138333333333334,17.595277777777778,11.301944444444445,12.402222222222223,-24.0,94.61,A
S266,1,0,0,1,0,0,0,3,3,5,2,3,2,1,1,2,1,1,1,3,3,2,1,1,1,3,7,5,4,17,5,4,2,2,2,6,0.98,0.92,0.56,0.5,0.54,0.58,1.0,0.9,0.64,1.0,0.78,0.88,0.7,0.72,0.84,0.66,0.52,1.0,0.32,1.0,0.36,0.5,0.62,0.82,0.22,0.12,1.0,0.0,0.56,0.92,0.64,0.96,0.9,0.7,0.0,0.92,0.78,0.36,0.86,0.86,0.98,0.7,0.82,0.76,0.82,1.0,1.0,0.58,0.0,0.1,1.0,0.1,0.0,0.62,0.0,1.0,0.0,1.0,3,3,5,2,3,2,1,1,2,1,1,1,3,3,2,1,1,1,3,7,5,4,17,5,4,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.39777777777778,91.18472222222222,113.92138888888888,130.5588888888889,82.39777777777778,36.951388888888886,107.30111111111111,59.658055555555556,105.36611111111111,114.36888888888889,111.55722222222222,114.13777777777777,63.458333333333336,34.31638888888889,109.49,38.73833333333334,104.51083333333334,90.85722222222222,111.69472222222223,131.03583333333333,83.28555555555556,91.91305555555556,18.608333333333334,105.99,109.085,33.119166666666665,61.0,11.504166666666666,79.075,105.11833333333334,90.55194444444444,110.82,130.30527777777777,81.97111111111111,36.71111111111111,107.30111111111111,59.658055555555556,15.600277777777778,114.36888888888889,111.55722222222222,114.13777777777777,10.936944444444444,33.89055555555556,80.48777777777778,38.73833333333334,104.51083333333334,90.85722222222222,110.83777777777777,19.041666666666668,82.45305555555555,61.551944444444445,16.921388888888888,105.39305555555555,109.0,32.74,19.531944444444445,11.445,62.83361111111111,101,A
S457,0,0,0,0,0,0,1,5,6,3,3,1,1,1,1,1,1,1,1,1,0,2,1,1,3,4,3,5,3,12,5,1,2,2,3,1,0.62,0.9,0.86,0.52,0.78,0.78,0.96,0.8,0.7,0.94,0.88,0.98,0.64,0.0,0.54,0.9,0.52,0.9,0.1,0.76,0.74,0.84,0.0,0.4,0.56,0.3,0.0,0.0,0.0,0.44,0.86,0.52,0.8,0.64,0.66,0.0,0.86,0.56,0.0,0.58,0.08,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.66,0.52,0.88,0.66,0.9,0.0,0.7,1.0,0.0,0.0,5,6,3,3,1,1,1,1,1,1,1,1,1,0,2,0,1,3,4,3,5,3,12,5,1,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.51972222222223,106.545,152.83194444444445,14.032222222222222,87.39222222222222,115.9888888888889,83.98083333333334,43.269444444444446,56.214444444444446,42.42611111111111,66.795,8.561111111111112,9.181666666666667,-24.0,14.461666666666666,-24.0,29.411944444444444,106.7825,154.61305555555555,19.8625,104.77416666666667,84.16916666666667,60.441944444444445,56.75388888888889,11.311666666666667,127.3825,9.203611111111112,106.46444444444444,14.500555555555556,29.488611111111112,105.68222222222222,152.39944444444444,11.018333333333333,87.39222222222222,115.9888888888889,83.98083333333334,43.269444444444446,56.214444444444446,42.42611111111111,66.795,8.561111111111112,9.181666666666667,-24.0,14.298055555555555,-24.0,29.411944444444444,106.63138888888889,153.01222222222222,14.074722222222222,93.265,84.0425,43.28805555555556,56.301944444444445,11.311666666666667,127.17138888888888,9.194722222222222,106.41555555555556,14.500555555555556,93.9,A
S430,0,0,0,0,0,0,1,3,10,5,5,2,2,1,2,2,1,1,3,1,1,2,1,1,2,6,2,8,9,11,21,5,3,3,1,3,0.94,0.86,0.82,0.96,0.84,0.44,0.88,0.62,0.44,1.0,0.96,0.76,0.6,0.86,0.68,0.88,1.0,1.0,0.8,0.94,0.9,0.0,0.0,0.0,0.56,1.0,0.88,0.62,1.0,0.84,1.0,0.86,1.0,0.86,1.0,1.0,0.86,0.96,0.9,0.92,1.0,1.0,0.86,0.8,0.1,1.0,1.0,0.28,1.0,1.0,1.0,1.0,1.0,0.44,0.0,1.0,0.0,0.84,3,10,5,5,2,2,1,2,2,1,1,3,1,1,2,1,1,2,6,2,8,9,11,21,5,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.16055555555556,62.95111111111111,113.62361111111112,15.723888888888888,114.79277777777777,64.51,137.38805555555555,153.75611111111112,155.16083333333333,106.16944444444445,68.36944444444444,157.6977777777778,156.5222222222222,154.79416666666665,155.17083333333332,56.08166666666666,108.39333333333333,19.164166666666667,82.00444444444445,10.476666666666667,18.678333333333335,80.79138888888889,57.486111111111114,33.36833333333333,33.961666666666666,12.133333333333333,141.415,8.342777777777778,12.803888888888888,108.68194444444444,61.778333333333336,110.85166666666667,14.8375,81.12,18.935555555555556,137.38805555555555,43.69722222222222,11.98638888888889,106.16944444444445,68.36944444444444,41.63666666666666,156.5222222222222,154.79416666666665,13.05888888888889,56.08166666666666,108.39333333333333,19.093055555555555,81.30888888888889,10.462222222222222,17.211666666666666,79.30972222222222,44.74611111111111,13.664722222222222,33.05277777777778,11.064444444444444,63.36888888888889,8.342777777777778,12.670833333333333,94.39,A
S324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,0,F
S379,0,0,0,0,0,1,0,3,2,2,2,1,3,1,1,1,1,1,1,2,2,1,1,8,11,0,3,6,5,3,0,8,0,2,0,0,0.0,0.78,0.42,0.76,0.68,0.98,0.98,1.0,0.72,0.0,0.0,0.0,0.82,0.72,0.68,0.72,0.0,0.86,0.82,1.0,0.52,0.46,0.14,0.9,0.0,0.0,1.0,0.0,0.84,1.0,0.0,0.0,0.0,0.88,0.8,0.96,0.76,0.3,1.0,1.0,1.0,0.82,0.94,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.86,0.4,1.0,1.0,1.0,0.5,0.84,2,1,1,1,1,3,1,1,1,1,1,1,2,1,1,0,8,11,0,3,6,5,3,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.19277777777778,7.308055555555556,6.083888888888889,9.955833333333333,7.958611111111111,11.470277777777778,29.8875,13.208333333333334,17.641111111111112,17.743333333333332,36.513333333333335,14.4,31.899166666666666,12.071666666666667,12.804166666666667,-24.0,73.39916666666667,8.809722222222222,-24.0,10.300555555555556,10.997222222222222,28.993333333333332,15.134444444444444,-24.0,10.19111111111111,-24.0,15.155833333333334,-24.0,-24.0,5.463611111111111,7.308055555555556,6.083888888888889,9.955833333333333,7.958611111111111,8.352222222222222,29.8875,13.208333333333334,17.641111111111112,17.743333333333332,36.513333333333335,14.4,14.214166666666667,12.071666666666667,12.804166666666667,-24.0,8.468333333333334,7.340277777777778,-24.0,5.857777777777778,7.970277777777778,28.90138888888889,14.830555555555556,-24.0,7.376388888888889,-24.0,15.139166666666666,-24.0,-24.0,63.93,D
